ARS-BFGL-BAC-34293,20,53571599,MONUMENTO_KA,B,B
ARS-BFGL-BAC-34302,20,60191133,MONUMENTO_KA,A,A
ARS-BFGL-BAC-34544,21,8060649,MONUMENTO_KA,B,B
ARS-BFGL-BAC-34557,21,33948119,MONUMENTO_KA,A,A
ARS-BFGL-BAC-34585,21,62245543,MONUMENTO_KA,A,A
ARS-BFGL-BAC-34879,20,39422828,MONUMENTO_KA,A,B
ARS-BFGL-BAC-34939,2,114317194,MONUMENTO_KA,A,A
ARS-BFGL-BAC-35190,21,53091967,MONUMENTO_KA,A,B
ARS-BFGL-BAC-35245,2,48282793,MONUMENTO_KA,A,A
ARS-BFGL-BAC-35320,16,4158997,MONUMENTO_KA,A,B
ARS-BFGL-BAC-35394,15,33219702,MONUMENTO_KA,A,B
ARS-BFGL-BAC-35552,2,12823369,MONUMENTO_KA,A,B
ARS-BFGL-BAC-35593,17,69703894,MONUMENTO_KA,B,B
ARS-BFGL-BAC-35859,23,4590972,MONUMENTO_KA,A,A
ARS-BFGL-BAC-35969,17,22820344,MONUMENTO_KA,B,B
ARS-BFGL-BAC-36123,19,57149037,MONUMENTO_KA,B,B
ARS-BFGL-BAC-36285,19,34229311,MONUMENTO_KA,B,B
ARS-BFGL-BAC-36979,18,53571368,MONUMENTO_KA,B,B
ARS-BFGL-BAC-37051,2,51854482,MONUMENTO_KA,A,A
ARS-BFGL-BAC-37538,25,30883697,MONUMENTO_KA,A,A
ARS-BFGL-BAC-37937,25,173462,MONUMENTO_KA,A,A
ARS-BFGL-BAC-38065,25,33314090,MONUMENTO_KA,A,A
ARS-BFGL-BAC-40619,25,36762088,MONUMENTO_KA,A,A
ARS-BFGL-BAC-41568,2,40653110,MONUMENTO_KA,B,B
ARS-BFGL-BAC-41571,2,46244844,MONUMENTO_KA,A,A
ARS-BFGL-BAC-42122,25,34193877,MONUMENTO_KA,A,A
ARS-BFGL-BAC-46051,23,4455923,MONUMENTO_KA,B,B
ARS-BFGL-BAC-46707,23,5756655,MONUMENTO_KA,A,B
ARS-BFGL-BAC-46926,25,406196,MONUMENTO_KA,B,B
ARS-BFGL-BAC-47323,24,20359135,MONUMENTO_KA,A,A
ARS-BFGL-BAC-47330,2,47339483,MONUMENTO_KA,B,B
ARS-BFGL-BAC-4819,16,20663521,MONUMENTO_KA,B,B
ARS-BFGL-BAC-4867,17,24848457,MONUMENTO_KA,A,A
ARS-BFGL-BAC-4996,1,36059447,MONUMENTO_KA,A,B
ARS-BFGL-BAC-5675,12,24619280,MONUMENTO_KA,A,A
ARS-BFGL-BAC-5877,21,43428936,MONUMENTO_KA,A,A
ARS-BFGL-BAC-6030,22,20257375,MONUMENTO_KA,A,B
ARS-BFGL-BAC-632,10,35086759,MONUMENTO_KA,B,B
ARS-BFGL-BAC-6489,15,58411725,MONUMENTO_KA,A,B
ARS-BFGL-BAC-693,1,132555764,MONUMENTO_KA,B,B
ARS-BFGL-BAC-7181,10,74273641,MONUMENTO_KA,B,B
ARS-BFGL-BAC-7198,1,120303037,MONUMENTO_KA,A,A
ARS-BFGL-BAC-7349,12,8839027,MONUMENTO_KA,A,A
ARS-BFGL-BAC-7373,12,80460375,MONUMENTO_KA,-,-
ARS-BFGL-NGS-100023,15,1242901,MONUMENTO_KA,A,A
ARS-BFGL-NGS-100028,5,86753605,MONUMENTO_KA,A,A
ARS-BFGL-NGS-10007,18,15483066,MONUMENTO_KA,A,B
ARS-BFGL-NGS-100077,2,101835294,MONUMENTO_KA,B,B
ARS-BFGL-NGS-100083,8,11000294,MONUMENTO_KA,A,A
ARS-BFGL-NGS-100109,1,126680933,MONUMENTO_KA,B,B
ARS-BFGL-NGS-100131,15,23154872,MONUMENTO_KA,A,A
ARS-BFGL-NGS-100144,24,33076123,MONUMENTO_KA,A,B
ARS-BFGL-NGS-100197,20,48450702,MONUMENTO_KA,A,B
ARS-BFGL-NGS-100206,1,134500353,MONUMENTO_KA,B,B
ARS-BFGL-NGS-100207,18,65579737,MONUMENTO_KA,A,A
ARS-BFGL-NGS-100210,3,20208987,MONUMENTO_KA,A,A
ARS-BFGL-NGS-100241,21,8955497,MONUMENTO_KA,B,B
ARS-BFGL-NGS-100255,11,12390287,MONUMENTO_KA,A,A
ARS-BFGL-NGS-100294,18,5405616,MONUMENTO_KA,A,A
ARS-BFGL-NGS-100318,20,1314015,MONUMENTO_KA,A,A
ARS-BFGL-NGS-10032,5,17362801,MONUMENTO_KA,A,A
ARS-BFGL-NGS-100323,13,62586212,MONUMENTO_KA,A,B
ARS-BFGL-NGS-10035,26,39952154,MONUMENTO_KA,A,B
ARS-BFGL-NGS-100356,15,23908055,MONUMENTO_KA,B,B
ARS-BFGL-NGS-100416,25,13469186,MONUMENTO_KA,A,B
ARS-BFGL-NGS-100464,19,59360869,MONUMENTO_KA,A,A
ARS-BFGL-NGS-10048,12,22393281,MONUMENTO_KA,B,B
ARS-BFGL-NGS-100480,14,4364952,MONUMENTO_KA,A,A
ARS-BFGL-NGS-100490,16,60527452,MONUMENTO_KA,A,B
ARS-BFGL-NGS-100519,20,53855915,MONUMENTO_KA,B,B
ARS-BFGL-NGS-100534,1,21145921,MONUMENTO_KA,B,B
ARS-BFGL-NGS-100558,21,32648822,MONUMENTO_KA,A,B
ARS-BFGL-NGS-10056,26,5315170,MONUMENTO_KA,A,A
ARS-BFGL-NGS-100563,5,99077991,MONUMENTO_KA,A,A
ARS-BFGL-NGS-100614,7,75370366,MONUMENTO_KA,A,A
ARS-BFGL-NGS-100631,10,69057957,MONUMENTO_KA,B,B
ARS-BFGL-NGS-100632,7,95577863,MONUMENTO_KA,B,B
ARS-BFGL-NGS-100634,5,57335801,MONUMENTO_KA,A,B
ARS-BFGL-NGS-100678,15,31599942,MONUMENTO_KA,B,B
ARS-BFGL-NGS-100694,8,90176276,MONUMENTO_KA,A,B
ARS-BFGL-NGS-100728,5,119729902,MONUMENTO_KA,B,B
ARS-BFGL-NGS-100821,2,105666691,MONUMENTO_KA,A,B
ARS-BFGL-NGS-100840,11,98553957,MONUMENTO_KA,B,B
ARS-BFGL-NGS-100844,14,84594318,MONUMENTO_KA,B,B
ARS-BFGL-NGS-100867,3,100031161,MONUMENTO_KA,B,B
ARS-BFGL-NGS-100899,19,28095023,MONUMENTO_KA,B,B
ARS-BFGL-NGS-100909,19,63734072,MONUMENTO_KA,A,A
ARS-BFGL-NGS-100946,15,31153294,MONUMENTO_KA,A,B
ARS-BFGL-NGS-100951,1,80063107,MONUMENTO_KA,B,B
ARS-BFGL-NGS-100967,23,52068611,MONUMENTO_KA,B,B
ARS-BFGL-NGS-100985,12,44501711,MONUMENTO_KA,B,B
ARS-BFGL-NGS-100992,22,1770694,MONUMENTO_KA,A,A
ARS-BFGL-NGS-100995,22,5111080,MONUMENTO_KA,A,A
ARS-BFGL-NGS-101028,4,93211337,MONUMENTO_KA,A,A
ARS-BFGL-NGS-10103,26,20012464,MONUMENTO_KA,B,B
ARS-BFGL-NGS-101035,13,58456868,MONUMENTO_KA,B,B
ARS-BFGL-NGS-101054,2,657753,MONUMENTO_KA,B,B
ARS-BFGL-NGS-101070,21,29704865,MONUMENTO_KA,B,B
ARS-BFGL-NGS-101098,26,1847895,MONUMENTO_KA,A,B
ARS-BFGL-NGS-101113,18,9172680,MONUMENTO_KA,A,A
ARS-BFGL-NGS-101117,8,49240974,MONUMENTO_KA,A,B
ARS-BFGL-NGS-101125,2,5537379,MONUMENTO_KA,A,B
ARS-BFGL-NGS-101226,19,63191482,MONUMENTO_KA,B,B
ARS-BFGL-NGS-101228,19,63826890,MONUMENTO_KA,B,B
ARS-BFGL-NGS-101258,5,65184723,MONUMENTO_KA,A,A
ARS-BFGL-NGS-101277,10,60612673,MONUMENTO_KA,A,B
ARS-BFGL-NGS-10128,15,12083672,MONUMENTO_KA,B,B
ARS-BFGL-NGS-101333,8,95563701,MONUMENTO_KA,B,B
ARS-BFGL-NGS-101343,3,121228888,MONUMENTO_KA,B,B
ARS-BFGL-NGS-101356,11,70537728,MONUMENTO_KA,A,B
ARS-BFGL-NGS-101365,9,51129430,MONUMENTO_KA,B,B
ARS-BFGL-NGS-101374,26,21832456,MONUMENTO_KA,B,B
ARS-BFGL-NGS-101394,20,17281716,MONUMENTO_KA,A,A
ARS-BFGL-NGS-101398,7,12331895,MONUMENTO_KA,B,B
ARS-BFGL-NGS-101408,2,63275355,MONUMENTO_KA,B,B
ARS-BFGL-NGS-101433,14,16224327,MONUMENTO_KA,B,B
ARS-BFGL-NGS-101456,7,82825197,MONUMENTO_KA,A,B
ARS-BFGL-NGS-101461,18,28030835,MONUMENTO_KA,A,B
ARS-BFGL-NGS-101468,23,19349032,MONUMENTO_KA,B,B
ARS-BFGL-NGS-101477,21,31910399,MONUMENTO_KA,B,B
ARS-BFGL-NGS-101525,17,8589994,MONUMENTO_KA,B,B
ARS-BFGL-NGS-10153,14,58687826,MONUMENTO_KA,A,A
ARS-BFGL-NGS-101569,5,50456512,MONUMENTO_KA,A,A
ARS-BFGL-NGS-101576,8,31777151,MONUMENTO_KA,A,A
ARS-BFGL-NGS-101603,12,10453840,MONUMENTO_KA,B,B
ARS-BFGL-NGS-101615,25,19762712,MONUMENTO_KA,A,A
ARS-BFGL-NGS-101623,15,3185413,MONUMENTO_KA,-,-
ARS-BFGL-NGS-101642,9,105319944,MONUMENTO_KA,B,B
ARS-BFGL-NGS-101648,19,10171715,MONUMENTO_KA,A,B
ARS-BFGL-NGS-101656,16,41992472,MONUMENTO_KA,B,B
ARS-BFGL-NGS-10166,27,39750933,MONUMENTO_KA,B,B
ARS-BFGL-NGS-101666,18,24496630,MONUMENTO_KA,B,B
ARS-BFGL-NGS-101683,22,60105535,MONUMENTO_KA,B,B
ARS-BFGL-NGS-101684,18,38230952,MONUMENTO_KA,A,B
ARS-BFGL-NGS-101698,11,96230130,MONUMENTO_KA,A,B
ARS-BFGL-NGS-101699,21,14000867,MONUMENTO_KA,A,B
ARS-BFGL-NGS-101711,9,92300111,MONUMENTO_KA,B,B
ARS-BFGL-NGS-101725,26,51460945,MONUMENTO_KA,B,B
ARS-BFGL-NGS-101742,18,25228413,MONUMENTO_KA,B,B
ARS-BFGL-NGS-101743,18,40356812,MONUMENTO_KA,A,A
ARS-BFGL-NGS-101748,5,74191590,MONUMENTO_KA,A,B
ARS-BFGL-NGS-101883,4,61376132,MONUMENTO_KA,A,A
ARS-BFGL-NGS-101891,6,75137290,MONUMENTO_KA,A,B
ARS-BFGL-NGS-101950,28,39528421,MONUMENTO_KA,B,B
ARS-BFGL-NGS-101968,18,7468305,MONUMENTO_KA,B,B
ARS-BFGL-NGS-101981,25,42364359,MONUMENTO_KA,A,A
ARS-BFGL-NGS-101983,10,61201023,MONUMENTO_KA,B,B
ARS-BFGL-NGS-101997,16,66404619,MONUMENTO_KA,A,B
ARS-BFGL-NGS-102011,19,63646530,MONUMENTO_KA,A,A
ARS-BFGL-NGS-10202,9,10838261,MONUMENTO_KA,A,A
ARS-BFGL-NGS-102045,1,132422506,MONUMENTO_KA,A,B
ARS-BFGL-NGS-10207,4,115138746,MONUMENTO_KA,B,B
ARS-BFGL-NGS-102077,18,11774889,MONUMENTO_KA,B,B
ARS-BFGL-NGS-102078,30,101916449,MONUMENTO_KA,A,A
ARS-BFGL-NGS-102169,27,12930436,MONUMENTO_KA,B,B
ARS-BFGL-NGS-10225,12,29120186,MONUMENTO_KA,B,B
ARS-BFGL-NGS-102255,8,40747782,MONUMENTO_KA,B,B
ARS-BFGL-NGS-102273,27,212609,MONUMENTO_KA,B,B
ARS-BFGL-NGS-10231,7,63215249,MONUMENTO_KA,B,B
ARS-BFGL-NGS-102315,8,91934056,MONUMENTO_KA,A,A
ARS-BFGL-NGS-102338,30,111784978,MONUMENTO_KA,B,B
ARS-BFGL-NGS-102353,2,3900181,MONUMENTO_KA,A,B
ARS-BFGL-NGS-10238,11,107043330,MONUMENTO_KA,B,B
ARS-BFGL-NGS-102428,17,40643707,MONUMENTO_KA,A,B
ARS-BFGL-NGS-102441,1,15071831,MONUMENTO_KA,B,B
ARS-BFGL-NGS-102461,14,64541527,MONUMENTO_KA,A,A
ARS-BFGL-NGS-102467,2,136188090,MONUMENTO_KA,A,B
ARS-BFGL-NGS-102498,22,48830838,MONUMENTO_KA,A,A
ARS-BFGL-NGS-102536,10,82077994,MONUMENTO_KA,A,B
ARS-BFGL-NGS-10254,9,40256749,MONUMENTO_KA,A,B
ARS-BFGL-NGS-102541,11,103721928,MONUMENTO_KA,B,B
ARS-BFGL-NGS-102553,8,112966306,MONUMENTO_KA,B,B
ARS-BFGL-NGS-102557,15,31984513,MONUMENTO_KA,A,B
ARS-BFGL-NGS-102576,17,74666629,MONUMENTO_KA,B,B
ARS-BFGL-NGS-102603,7,67495781,MONUMENTO_KA,A,B
ARS-BFGL-NGS-10261,30,120594175,MONUMENTO_KA,A,A
ARS-BFGL-NGS-102610,14,21452744,MONUMENTO_KA,A,B
ARS-BFGL-NGS-102633,20,65270746,MONUMENTO_KA,A,A
ARS-BFGL-NGS-102654,19,11401381,MONUMENTO_KA,B,B
ARS-BFGL-NGS-102706,9,5747133,MONUMENTO_KA,B,B
ARS-BFGL-NGS-102740,27,42344117,MONUMENTO_KA,B,B
ARS-BFGL-NGS-102741,2,112483071,MONUMENTO_KA,A,B
ARS-BFGL-NGS-102745,3,117575562,MONUMENTO_KA,A,A
ARS-BFGL-NGS-102750,22,57619786,MONUMENTO_KA,A,B
ARS-BFGL-NGS-102776,22,58597169,MONUMENTO_KA,B,B
ARS-BFGL-NGS-102805,13,2686675,MONUMENTO_KA,A,A
ARS-BFGL-NGS-10284,14,3433372,MONUMENTO_KA,B,B
ARS-BFGL-NGS-102869,22,43834473,MONUMENTO_KA,A,B
ARS-BFGL-NGS-102877,25,40436393,MONUMENTO_KA,B,B
ARS-BFGL-NGS-102879,27,405328,MONUMENTO_KA,B,B
ARS-BFGL-NGS-102903,8,31721931,MONUMENTO_KA,B,B
ARS-BFGL-NGS-10291,5,24512405,MONUMENTO_KA,B,B
ARS-BFGL-NGS-102939,23,43125196,MONUMENTO_KA,A,B
ARS-BFGL-NGS-102959,30,113337526,MONUMENTO_KA,B,B
ARS-BFGL-NGS-102963,15,6914643,MONUMENTO_KA,B,B
ARS-BFGL-NGS-103009,6,34889220,MONUMENTO_KA,B,B
ARS-BFGL-NGS-103012,17,44992963,MONUMENTO_KA,B,B
ARS-BFGL-NGS-103013,6,63402550,MONUMENTO_KA,A,A
ARS-BFGL-NGS-103020,23,13770707,MONUMENTO_KA,A,A
ARS-BFGL-NGS-103033,27,42055498,MONUMENTO_KA,A,A
ARS-BFGL-NGS-103036,4,97052195,MONUMENTO_KA,B,B
ARS-BFGL-NGS-103052,11,217441,MONUMENTO_KA,B,B
ARS-BFGL-NGS-103077,13,65006713,MONUMENTO_KA,B,B
ARS-BFGL-NGS-103086,2,2858436,MONUMENTO_KA,A,A
ARS-BFGL-NGS-103091,5,74518588,MONUMENTO_KA,B,B
ARS-BFGL-NGS-103099,25,1127441,MONUMENTO_KA,B,B
ARS-BFGL-NGS-103106,15,68288320,MONUMENTO_KA,B,B
ARS-BFGL-NGS-103124,9,28617193,MONUMENTO_KA,B,B
ARS-BFGL-NGS-103131,30,139306649,MONUMENTO_KA,A,A
ARS-BFGL-NGS-103142,22,26256400,MONUMENTO_KA,A,B
ARS-BFGL-NGS-103155,3,69490696,MONUMENTO_KA,A,B
ARS-BFGL-NGS-103163,20,68933034,MONUMENTO_KA,A,A
ARS-BFGL-NGS-103164,10,62792747,MONUMENTO_KA,A,A
ARS-BFGL-NGS-103170,16,55619955,MONUMENTO_KA,A,A
ARS-BFGL-NGS-103188,22,31020826,MONUMENTO_KA,B,B
ARS-BFGL-NGS-103191,3,109702946,MONUMENTO_KA,B,B
ARS-BFGL-NGS-103225,24,11772225,MONUMENTO_KA,B,B
ARS-BFGL-NGS-103226,5,95127795,MONUMENTO_KA,A,B
ARS-BFGL-NGS-103236,10,40939069,MONUMENTO_KA,B,B
ARS-BFGL-NGS-103273,9,71884731,MONUMENTO_KA,B,B
ARS-BFGL-NGS-103280,5,84523411,MONUMENTO_KA,B,B
ARS-BFGL-NGS-103324,29,41891179,MONUMENTO_KA,A,A
ARS-BFGL-NGS-103344,14,59814118,MONUMENTO_KA,A,B
ARS-BFGL-NGS-103346,14,68578968,MONUMENTO_KA,B,B
ARS-BFGL-NGS-103379,13,3764223,MONUMENTO_KA,A,A
ARS-BFGL-NGS-103387,28,35036603,MONUMENTO_KA,B,B
ARS-BFGL-NGS-103416,16,70338655,MONUMENTO_KA,A,B
ARS-BFGL-NGS-103449,18,10351779,MONUMENTO_KA,A,A
ARS-BFGL-NGS-103469,24,632760,MONUMENTO_KA,B,B
ARS-BFGL-NGS-103480,1,155574774,MONUMENTO_KA,B,B
ARS-BFGL-NGS-103489,23,49135538,MONUMENTO_KA,B,B
ARS-BFGL-NGS-103501,2,96021111,MONUMENTO_KA,B,B
ARS-BFGL-NGS-103502,6,113466625,MONUMENTO_KA,B,B
ARS-BFGL-NGS-103520,11,100924099,MONUMENTO_KA,B,B
ARS-BFGL-NGS-103524,3,85253155,MONUMENTO_KA,A,A
ARS-BFGL-NGS-103531,19,21006570,MONUMENTO_KA,A,B
ARS-BFGL-NGS-103585,3,2108535,MONUMENTO_KA,A,B
ARS-BFGL-NGS-103597,22,51967543,MONUMENTO_KA,B,B
ARS-BFGL-NGS-103633,14,84616190,MONUMENTO_KA,B,B
ARS-BFGL-NGS-103637,1,58760778,MONUMENTO_KA,A,B
ARS-BFGL-NGS-103640,19,14155308,MONUMENTO_KA,A,A
ARS-BFGL-NGS-103673,28,40993536,MONUMENTO_KA,B,B
ARS-BFGL-NGS-103691,19,53473744,MONUMENTO_KA,A,A
ARS-BFGL-NGS-103695,21,21333104,MONUMENTO_KA,B,B
ARS-BFGL-NGS-103755,19,9172300,MONUMENTO_KA,B,B
ARS-BFGL-NGS-103777,7,74476430,MONUMENTO_KA,B,B
ARS-BFGL-NGS-103784,13,39137454,MONUMENTO_KA,B,B
ARS-BFGL-NGS-103794,11,63372591,MONUMENTO_KA,A,A
ARS-BFGL-NGS-103807,13,60266373,MONUMENTO_KA,A,B
ARS-BFGL-NGS-103844,30,18596782,MONUMENTO_KA,A,A
ARS-BFGL-NGS-103845,7,58565900,MONUMENTO_KA,B,B
ARS-BFGL-NGS-103852,22,1232199,MONUMENTO_KA,B,B
ARS-BFGL-NGS-103854,21,15563937,MONUMENTO_KA,B,B
ARS-BFGL-NGS-10386,9,77832949,MONUMENTO_KA,A,A
ARS-BFGL-NGS-103861,24,60613517,MONUMENTO_KA,A,A
ARS-BFGL-NGS-103955,2,12118550,MONUMENTO_KA,B,B
ARS-BFGL-NGS-103960,10,103122889,MONUMENTO_KA,A,B
ARS-BFGL-NGS-103970,4,106193024,MONUMENTO_KA,B,B
ARS-BFGL-NGS-103989,13,38165980,MONUMENTO_KA,B,B
ARS-BFGL-NGS-104042,5,17016269,MONUMENTO_KA,B,B
ARS-BFGL-NGS-104050,7,62839580,MONUMENTO_KA,B,B
ARS-BFGL-NGS-104059,8,113301368,MONUMENTO_KA,A,B
ARS-BFGL-NGS-104060,4,4593967,MONUMENTO_KA,A,B
ARS-BFGL-NGS-104106,27,21902309,MONUMENTO_KA,A,A
ARS-BFGL-NGS-10411,9,105351459,MONUMENTO_KA,B,B
ARS-BFGL-NGS-104130,7,64318437,MONUMENTO_KA,A,B
ARS-BFGL-NGS-104150,30,128803387,MONUMENTO_KA,A,A
ARS-BFGL-NGS-104166,2,74548518,MONUMENTO_KA,B,B
ARS-BFGL-NGS-104207,6,109835444,MONUMENTO_KA,B,B
ARS-BFGL-NGS-104210,12,82791816,MONUMENTO_KA,A,A
ARS-BFGL-NGS-104221,14,72591421,MONUMENTO_KA,A,B
ARS-BFGL-NGS-104239,14,14474033,MONUMENTO_KA,B,B
ARS-BFGL-NGS-104258,22,51180659,MONUMENTO_KA,A,A
ARS-BFGL-NGS-104266,11,92558313,MONUMENTO_KA,A,B
ARS-BFGL-NGS-104268,14,24057354,MONUMENTO_KA,A,B
ARS-BFGL-NGS-104278,4,80174530,MONUMENTO_KA,B,B
ARS-BFGL-NGS-104287,5,40762830,MONUMENTO_KA,B,B
ARS-BFGL-NGS-104342,3,113306427,MONUMENTO_KA,A,A
ARS-BFGL-NGS-10436,11,26982927,MONUMENTO_KA,B,B
ARS-BFGL-NGS-104366,3,49704834,MONUMENTO_KA,B,B
ARS-BFGL-NGS-104371,5,1676890,MONUMENTO_KA,B,B
